Order Date,Order ID,Quantity,Customer Name,Segment,Product Name,Category,Manufacturer,City,State,Region,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Sales,unit price,sub category,shipping price,month,name_city_state,order_category,retail_price,Diff_ship_order
5/19/2017,CA-2017-142524,5,Mick Brown,Consumer,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Sony,Springfield,Missouri,Central,5/21/2017,Standard Class,0,67,0.24,280,56,Accessories,7.88,5,"Mick Brown, Springfield, Missouri",High,56,2
5/19/2017,CA-2017-142524,2,Mick Brown,Consumer,Staple envelope,Office Supplies,Staple envelope,Springfield,Missouri,Central,5/21/2017,Standard Class,0,8,0.47,17,8.5,Envelopes,7.88,5,"Mick Brown, Springfield, Missouri",Low,8.5,2
5/19/2017,CA-2017-142545,8,Jonathan Doherty,Corporate,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Tennsco,Belleville,New Jersey,East,5/29/2017,Standard Class,0,11,0.01,1082,135.25,Storage,6.48,5,"Jonathan Doherty, Belleville, New Jersey",Low,135.25,10
5/19/2017,CA-2017-142545,3,Jonathan Doherty,Corporate,Xerox 1939,Office Supplies,Xerox,Belleville,New Jersey,East,5/29/2017,Standard Class,0,27,0.48,57,19,Paper,6.48,5,"Jonathan Doherty, Belleville, New Jersey",Low,19,10
5/19/2017,CA-2017-142545,5,Jonathan Doherty,Corporate,Xerox 223,Office Supplies,Xerox,Belleville,New Jersey,East,5/29/2017,Standard Class,0,16,0.48,32,6.4,Paper,6.48,5,"Jonathan Doherty, Belleville, New Jersey",Low,6.4,10
5/20/2017,CA-2017-142594,3,Eva Jacobs,Consumer,Chromcraft Round Conference Tables,Furniture,Chromcraft,Franklin,Massachusetts,East,5/26/2017,Second Class,0.3,-47,-0.13,366,174.29,Tables,7.85,5,"Eva Jacobs, Franklin, Massachusetts",Loss,174.29,6
5/20/2017,CA-2017-142762,3,Lisa DeCherney,Consumer,"Eldon Image Series Desk Accessories, Ebony",Furniture,Eldon,San Francisco,California,West,5/29/2017,Standard Class,0,16,0.44,37,12.33,Furnishings,10.99,5,"Lisa DeCherney, San Francisco, California",Low,12.33,9
5/20/2017,CA-2017-142594,3,Eva Jacobs,Consumer,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Honeywell,Franklin,Massachusetts,East,5/26/2017,Second Class,0,298,0.33,902,300.67,Appliances,7.85,5,"Eva Jacobs, Franklin, Massachusetts",High,300.67,6
5/20/2017,CA-2017-142594,3,Eva Jacobs,Consumer,Jensen SMPS-640 - speaker phone,Technology,Other,Franklin,Massachusetts,East,5/26/2017,Second Class,0,36,0.26,138,46,Phones,7.85,5,"Eva Jacobs, Franklin, Massachusetts",Low,46,6
5/20/2017,CA-2017-142615,2,Brendan Murry,Corporate,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Sony,Montebello,California,West,5/21/2017,Standard Class,0,4,0.14,28,14,Accessories,11.39,5,"Brendan Murry, Montebello, California",Low,14,1
5/21/2017,CA-2017-142958,2,Rob Williams,Corporate,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Acco,Torrance,California,West,5/24/2017,Standard Class,0.2,2,0.36,6,3.75,Binders,5.03,5,"Rob Williams, Torrance, California",Low,3.75,3
5/21/2017,CA-2017-142895,3,Beth Paige,Consumer,Avery 494,Office Supplies,Avery,Concord,North Carolina,South,6/1/2017,Standard Class,0.2,2,0.33,6,2.5,Labels,12.85,5,"Beth Paige, Concord, North Carolina",Low,2.5,11
5/21/2017,CA-2017-142902,3,Ben Peterman,Corporate,Avery 509,Office Supplies,Avery,Arvada,Colorado,West,6/2/2017,Second Class,0.2,2,0.33,6,2.5,Labels,9.17,5,"Ben Peterman, Arvada, Colorado",Low,2.5,12
5/21/2017,CA-2017-142902,4,Ben Peterman,Corporate,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,C-Line,Arvada,Colorado,West,6/2/2017,Second Class,0.2,4,0.24,15,4.69,Furnishings,9.17,5,"Ben Peterman, Arvada, Colorado",Low,4.69,12
5/21/2017,CA-2017-142902,1,Ben Peterman,Corporate,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Eldon,Arvada,Colorado,West,6/2/2017,Second Class,0.2,2,0.11,15,18.75,Furnishings,9.17,5,"Ben Peterman, Arvada, Colorado",Low,18.75,12
5/21/2017,CA-2017-142902,2,Ben Peterman,Corporate,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Hon,Arvada,Colorado,West,6/2/2017,Second Class,0.2,53,0.11,467,291.88,Chairs,9.17,5,"Ben Peterman, Arvada, Colorado",High,291.88,12
5/21/2017,CA-2017-142895,5,Beth Paige,Consumer,"Leather Task Chair, Black",Furniture,Other,Concord,North Carolina,South,6/1/2017,Standard Class,0.2,0,0,364,91,Chairs,12.85,5,"Beth Paige, Concord, North Carolina",Loss,91,11
5/22/2017,CA-2017-143441,1,Evan Bailliet,Consumer,Avery 490,Office Supplies,Avery,Laredo,Texas,Central,5/22/2017,Same Day,0.2,4,0.38,12,15,Labels,49.64,5,"Evan Bailliet, Laredo, Texas",Low,15,0
5/22/2017,CA-2017-142958,4,Rob Williams,Corporate,Bretford CR4500 Series Slim Rectangular Table,Furniture,Bretford,Torrance,California,West,5/24/2017,Standard Class,0.2,42,0.04,1114,348.13,Tables,5.03,5,"Rob Williams, Torrance, California",High,348.13,2
5/22/2017,CA-2017-143476,2,Linda Cazamias,Corporate,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Crayola,Phoenix,Arizona,West,6/1/2017,First Class,0.2,1,0.31,3,1.88,Art,20.49,5,"Linda Cazamias, Phoenix, Arizona",Low,1.88,10
5/22/2017,CA-2017-143476,2,Linda Cazamias,Corporate,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Other,Phoenix,Arizona,West,6/1/2017,First Class,0.2,3,0.31,10,6.25,Paper,20.49,5,"Linda Cazamias, Phoenix, Arizona",Low,6.25,10
5/22/2017,CA-2017-143406,5,Lisa Ryan,Corporate,High-Back Leather Manager's Chair,Furniture,Other,Houston,Texas,Central,5/30/2017,Standard Class,0.3,-136,-0.3,455,130,Chairs,11.99,5,"Lisa Ryan, Houston, Texas",Loss,130,8
5/22/2017,CA-2017-143406,2,Lisa Ryan,Corporate,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Hoover,Houston,Texas,Central,5/30/2017,Standard Class,0.8,-251,-2.7,93,232.5,Appliances,11.99,5,"Lisa Ryan, Houston, Texas",Loss,232.5,8
5/22/2017,CA-2017-143308,3,Roy Collins,Consumer,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Other,Louisville,Kentucky,South,5/22/2017,Same Day,0,5,0.49,11,3.67,Fasteners,51.16,5,"Roy Collins, Louisville, Kentucky",Low,3.67,0
5/22/2017,CA-2017-143154,3,Alan Schoenberger,Corporate,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,WD My Passport,Longmont,Colorado,West,6/1/2017,Standard Class,0.2,-6,-0.04,166,69.17,Accessories,9.24,5,"Alan Schoenberger, Longmont, Colorado",Loss,69.17,10
5/23/2017,CA-2017-143714,3,Christopher Conant,Consumer,Avaya 5410 Digital phone,Technology,Avaya,Philadelphia,Pennsylvania,East,6/3/2017,Standard Class,0.4,-24,-0.2,122,67.78,Phones,7.98,5,"Christopher Conant, Philadelphia, Pennsylvania",Loss,67.78,11
5/23/2017,CA-2017-143714,1,Christopher Conant,Consumer,Avery Legal 4-Ring Binder,Office Supplies,Avery,Philadelphia,Pennsylvania,East,6/3/2017,Standard Class,0.7,-4,-0.67,6,20,Binders,7.98,5,"Christopher Conant, Philadelphia, Pennsylvania",Loss,20,11
5/23/2017,CA-2017-143714,4,Christopher Conant,Consumer,Canon imageCLASS 2200 Advanced Copier,Technology,Canon,Philadelphia,Pennsylvania,East,6/3/2017,Standard Class,0.4,1120,0.13,8400,"3,500.00",Copiers,7.98,5,"Christopher Conant, Philadelphia, Pennsylvania",High,3500,11
5/23/2017,CA-2017-143609,5,Deborah Brumfield,Home Office,"Global Fabric Manager's Chair, Dark Gray",Furniture,Global,Portland,Oregon,West,6/4/2017,First Class,0.2,25,0.06,404,101,Chairs,22.76,5,"Deborah Brumfield, Portland, Oregon",High,101,12
5/23/2017,CA-2017-143749,1,Aleksandra Gannaway,Corporate,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,O'Sullivan,Franklin,Massachusetts,East,6/4/2017,First Class,0,20,0.25,82,82,Bookcases,22.61,5,"Aleksandra Gannaway, Franklin, Massachusetts",Low,82,12
5/23/2017,CA-2017-143476,4,Linda Cazamias,Corporate,Xerox 1976,Office Supplies,Xerox,Phoenix,Arizona,West,6/1/2017,First Class,0.2,7,0.35,21,6.56,Paper,20.49,5,"Linda Cazamias, Phoenix, Arizona",Low,6.56,9
5/23/2017,CA-2017-143714,2,Christopher Conant,Consumer,Xerox 224,Office Supplies,Xerox,Philadelphia,Pennsylvania,East,6/3/2017,Standard Class,0.2,4,0.35,10,6.25,Paper,7.98,5,"Christopher Conant, Philadelphia, Pennsylvania",Low,6.25,11
5/24/2017,CA-2017-143805,5,Jonathan Doherty,Corporate,Acme Softgrip Scissors,Office Supplies,Acme,Richmond,Virginia,South,5/27/2017,Second Class,0,12,0.29,41,8.2,Supplies,0.97,5,"Jonathan Doherty, Richmond, Virginia",Low,8.2,3
5/24/2017,CA-2017-143910,2,Becky Castell,Home Office,"Global Geo Office Task Chair, Gray",Furniture,Global,New York City,New York,East,5/30/2017,Standard Class,0.1,-8,-0.06,146,81.11,Chairs,10.09,5,"Becky Castell, New York City, New York",Loss,81.11,6
5/24/2017,CA-2017-143805,7,Jonathan Doherty,Corporate,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Honeywell,Richmond,Virginia,South,5/27/2017,Second Class,0,695,0.33,2105,300.71,Appliances,0.97,5,"Jonathan Doherty, Richmond, Virginia",High,300.71,3
5/25/2017,CA-2017-144015,2,Adam Hart,Corporate,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Office Supplies,Ampad,Los Angeles,California,West,5/25/2017,Same Day,0,6,0.45,12,6,Paper,49.22,5,"Adam Hart, Los Angeles, California",Low,6,0
5/25/2017,CA-2017-143924,7,Steve Carroll,Home Office,Staples,Office Supplies,Other,Holland,Michigan,Central,6/4/2017,Standard Class,0,9,0.45,20,2.86,Fasteners,14.26,5,"Steve Carroll, Holland, Michigan",Low,2.86,10
5/25/2017,CA-2017-143924,2,Steve Carroll,Home Office,Xerox 1889,Office Supplies,Xerox,Holland,Michigan,Central,6/4/2017,Standard Class,0,54,0.49,110,55,Paper,14.26,5,"Steve Carroll, Holland, Michigan",High,55,10
5/26/2017,CA-2017-144344,3,Patrick Gardner,Consumer,24-Hour Round Wall Clock,Furniture,Other,Boynton Beach,Florida,South,5/26/2017,Same Day,0.2,14,0.29,48,20,Furnishings,45.84,5,"Patrick Gardner, Boynton Beach, Florida",Low,20,0
5/26/2017,CA-2017-144540,9,Gary Hansen,Home Office,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Advantus,Houston,Texas,Central,6/5/2017,Standard Class,0.2,4,0.15,28,3.89,Fasteners,11.99,5,"Gary Hansen, Houston, Texas",Low,3.89,10
5/26/2017,CA-2017-144218,7,Jonathan Doherty,Corporate,"Dual Level, Single-Width Filing Carts",Office Supplies,Other,Los Angeles,California,West,6/7/2017,Standard Class,0,282,0.26,1085,155,Storage,14.86,5,"Jonathan Doherty, Los Angeles, California",High,155,12
5/26/2017,CA-2017-144337,2,Susan Gilcrest,Corporate,Easy-staple paper,Office Supplies,Easy-staple paper,Amarillo,Texas,Central,5/31/2017,Second Class,0.2,7,0.34,20,12.5,Paper,9.75,5,"Susan Gilcrest, Amarillo, Texas",Low,12.5,5
5/26/2017,CA-2017-144344,2,Patrick Gardner,Consumer,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Eldon,Boynton Beach,Florida,South,5/26/2017,Same Day,0.2,0,0,64,40,Furnishings,45.84,5,"Patrick Gardner, Boynton Beach, Florida",Loss,40,0
5/26/2017,CA-2017-144540,3,Gary Hansen,Home Office,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,Eureka,Houston,Texas,Central,6/5/2017,Standard Class,0.8,-166,-2.65,63,105,Appliances,11.99,5,"Gary Hansen, Houston, Texas",Loss,105,10
5/26/2017,CA-2017-144309,5,Chris McAfee,Consumer,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Fellowes,Watertown,New York,East,6/4/2017,Standard Class,0.2,221,0.33,680,170,Binders,7.97,5,"Chris McAfee, Watertown, New York",High,170,9
5/26/2017,CA-2017-144092,2,Logan Haushalter,Consumer,Harbour Creations 67200 Series Stacking Chairs,Furniture,Other,San Jose,California,West,6/4/2017,Second Class,0.2,10,0.09,114,71.25,Chairs,6.77,5,"Logan Haushalter, San Jose, California",Low,71.25,9
5/26/2017,CA-2017-144344,3,Patrick Gardner,Consumer,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Howard Miller,Boynton Beach,Florida,South,5/26/2017,Same Day,0.2,41,0.25,165,68.75,Furnishings,45.84,5,"Patrick Gardner, Boynton Beach, Florida",High,68.75,0
5/26/2017,CA-2017-144092,4,Logan Haushalter,Consumer,KeyTronic E03601U1 - Keyboard - Beige,Technology,KeyTronic,San Jose,California,West,6/4/2017,Second Class,0,13,0.18,72,18,Accessories,6.77,5,"Logan Haushalter, San Jose, California",Low,18,9
5/26/2017,CA-2017-144148,7,Anna Häberlin,Corporate,Laminate Occasional Tables,Furniture,Other,San Francisco,California,West,5/30/2017,Standard Class,0.2,-32,-0.04,863,154.11,Tables,10.99,5,"Anna Häberlin, San Francisco, California",Loss,154.11,4
5/26/2017,CA-2017-144344,5,Patrick Gardner,Consumer,Large Capacity Hanging Post Binders,Office Supplies,Other,Boynton Beach,Florida,South,5/26/2017,Same Day,0.7,-30,-0.8,37,24.67,Binders,45.84,5,"Patrick Gardner, Boynton Beach, Florida",Loss,24.67,0
5/26/2017,CA-2017-144015,5,Adam Hart,Corporate,OIC Binder Clips,Office Supplies,Other,Los Angeles,California,West,5/26/2017,Same Day,0,9,0.5,18,3.6,Fasteners,49.22,5,"Adam Hart, Los Angeles, California",Low,3.6,0
5/26/2017,CA-2017-144554,3,Denise Monton,Corporate,Plantronics Audio 478 Stereo USB Headset,Technology,Plantronics,Newark,Ohio,East,6/1/2017,Standard Class,0.2,22,0.19,120,50,Accessories,14.31,5,"Denise Monton, Newark, Ohio",Low,50,6
5/26/2017,CA-2017-144015,2,Adam Hart,Corporate,Premier Electric Letter Opener,Office Supplies,Premier,Los Angeles,California,West,5/26/2017,Same Day,0,12,0.05,232,116,Supplies,49.22,5,"Adam Hart, Los Angeles, California",Low,116,0
5/26/2017,CA-2017-144400,3,Alyssa Crouse,Corporate,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Other,Philadelphia,Pennsylvania,East,6/4/2017,Standard Class,0.2,22,0.38,58,24.17,Envelopes,7.98,5,"Alyssa Crouse, Philadelphia, Pennsylvania",Low,24.17,9
5/26/2017,CA-2017-144092,3,Logan Haushalter,Consumer,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,Strathmore,San Jose,California,West,6/4/2017,Second Class,0,77,0.49,158,52.67,Envelopes,6.77,5,"Logan Haushalter, San Jose, California",High,52.67,9
5/26/2017,CA-2017-144309,2,Chris McAfee,Consumer,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Wirebound,Watertown,New York,East,6/4/2017,Standard Class,0,9,0.47,19,9.5,Paper,7.97,5,"Chris McAfee, Watertown, New York",Low,9.5,9
5/27/2017,CA-2017-144785,1,Cindy Schnelling,Corporate,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Acme,New York City,New York,East,6/1/2017,Standard Class,0,2,0.27,7,7,Supplies,10.09,5,"Cindy Schnelling, New York City, New York",Low,7,5
5/27/2017,CA-2017-144785,3,Cindy Schnelling,Corporate,American Pencil,Office Supplies,Other,New York City,New York,East,6/1/2017,Standard Class,0,2,0.29,7,2.33,Art,10.09,5,"Cindy Schnelling, New York City, New York",Low,2.33,5
5/27/2017,CA-2017-144729,3,Joel Eaton,Consumer,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Belkin,San Diego,California,West,6/8/2017,Standard Class,0,2,0.01,154,51.33,Storage,14.3,5,"Joel Eaton, San Diego, California",Low,51.33,12
5/27/2017,CA-2017-144645,2,Noel Staavos,Corporate,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Deflect-o,Houston,Texas,Central,6/5/2017,Standard Class,0.6,-77,-1.05,74,92.5,Furnishings,11.99,5,"Noel Staavos, Houston, Texas",Loss,92.5,9
5/27/2017,CA-2017-144764,3,Rob Lucas,Consumer,Okidata C610n Printer,Technology,Okidata,Chicago,Illinois,Central,6/4/2017,Standard Class,0.3,-19,-0.01,1363,649.05,Machines,13.2,5,"Rob Lucas, Chicago, Illinois",Loss,649.05,8
5/27/2017,CA-2017-144764,2,Rob Lucas,Consumer,Rogers Deluxe File Chest,Office Supplies,Rogers,Chicago,Illinois,Central,6/4/2017,Standard Class,0.2,-8,-0.24,35,21.88,Storage,13.2,5,"Rob Lucas, Chicago, Illinois",Loss,21.88,8
5/27/2017,CA-2017-144764,5,Rob Lucas,Consumer,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Universal,Chicago,Illinois,Central,6/4/2017,Standard Class,0.2,10,0.34,29,7.25,Labels,13.2,5,"Rob Lucas, Chicago, Illinois",Low,7.25,8
5/28/2017,CA-2017-144792,7,Ken Dana,Corporate,12-1/2 Diameter Round Wall Clock,Furniture,Other,Scottsdale,Arizona,West,6/8/2017,Standard Class,0.2,22,0.2,112,20,Furnishings,10.53,5,"Ken Dana, Scottsdale, Arizona",Low,20,11
5/28/2017,CA-2017-145009,3,Randy Ferguson,Corporate,Avery 483,Office Supplies,Avery,Chicago,Illinois,Central,6/3/2017,Second Class,0.2,4,0.33,12,5,Labels,7.39,5,"Randy Ferguson, Chicago, Illinois",Low,5,6
5/28/2017,CA-2017-145177,4,Paul Prost,Home Office,Avery File Folder Labels,Office Supplies,Avery,Springfield,Ohio,East,6/1/2017,Standard Class,0.2,3,0.36,9,2.81,Labels,7.88,5,"Paul Prost, Springfield, Ohio",Low,2.81,4
5/28/2017,CA-2017-144911,5,Rob Williams,Corporate,Ibico Plastic Spiral Binding Combs,Office Supplies,Ibico,Overland Park,Kansas,Central,6/1/2017,First Class,0,70,0.46,152,30.4,Binders,23.5,5,"Rob Williams, Overland Park, Kansas",High,30.4,4
5/28/2017,CA-2017-145135,3,Cynthia Delaney,Home Office,Micropad Numeric Keypads,Technology,Other,Shelton,Connecticut,East,6/6/2017,First Class,0,15,0.25,60,20,Accessories,20.9,5,"Cynthia Delaney, Shelton, Connecticut",Low,20,9
5/28/2017,CA-2017-144939,6,Emily Burns,Consumer,Office Star - Contemporary Task Swivel Chair,Furniture,Office Star,New York City,New York,East,6/7/2017,Standard Class,0.1,93,0.16,599,110.93,Chairs,10.09,5,"Emily Burns, New York City, New York",High,110.93,10
5/28/2017,CA-2017-144855,2,Dionis Lloyd,Corporate,Self-Adhesive Removable Labels,Office Supplies,Other,San Francisco,California,West,5/30/2017,Second Class,0,3,0.48,6,3,Labels,2.77,5,"Dionis Lloyd, San Francisco, California",Low,3,2
5/28/2017,CA-2017-144911,5,Rob Williams,Corporate,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Verbatim,Overland Park,Kansas,Central,6/1/2017,First Class,0,15,0.44,35,7,Accessories,23.5,5,"Rob Williams, Overland Park, Kansas",Low,7,4
5/28/2017,CA-2017-145177,1,Paul Prost,Home Office,Xerox 1924,Office Supplies,Xerox,Springfield,Ohio,East,6/1/2017,Standard Class,0.2,2,0.36,5,6.25,Paper,7.88,5,"Paul Prost, Springfield, Ohio",Low,6.25,4
5/28/2017,CA-2017-145135,2,Cynthia Delaney,Home Office,Xerox 1959,Office Supplies,Xerox,Shelton,Connecticut,East,6/6/2017,First Class,0,6,0.48,13,6.5,Paper,20.9,5,"Cynthia Delaney, Shelton, Connecticut",Low,6.5,9
5/29/2017,CA-2017-145177,7,Paul Prost,Home Office,DAX Natural Wood-Tone Poster Frame,Furniture,DAX,Springfield,Ohio,East,6/1/2017,Standard Class,0.2,30,0.2,148,26.43,Furnishings,7.88,5,"Paul Prost, Springfield, Ohio",Low,26.43,3
5/29/2017,CA-2017-145177,7,Paul Prost,Home Office,GBC Twin Loop Wire Binding Elements,Office Supplies,GBC,Springfield,Ohio,East,6/1/2017,Standard Class,0.7,-47,-0.67,70,33.33,Binders,7.88,5,"Paul Prost, Springfield, Ohio",Loss,33.33,3
5/29/2017,CA-2017-145177,7,Paul Prost,Home Office,Square Credit Card Reader,Technology,Square,Springfield,Ohio,East,6/1/2017,Standard Class,0.4,-10,-0.23,42,10,Phones,7.88,5,"Paul Prost, Springfield, Ohio",Loss,10,3
5/29/2017,CA-2017-145177,3,Paul Prost,Home Office,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Wirebound,Springfield,Ohio,East,6/1/2017,Standard Class,0.2,8,0.34,22,9.17,Paper,7.88,5,"Paul Prost, Springfield, Ohio",Low,9.17,3
5/29/2017,CA-2017-145177,2,Paul Prost,Home Office,Xerox 1882,Office Supplies,Xerox,Springfield,Ohio,East,6/1/2017,Standard Class,0.2,32,0.36,90,56.25,Paper,7.88,5,"Paul Prost, Springfield, Ohio",Low,56.25,3
5/30/2017,CA-2017-145303,9,Tom Prescott,Consumer,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Angle-D,Dallas,Texas,Central,6/3/2017,First Class,0.8,-22,-1.65,13,7.22,Binders,17.58,5,"Tom Prescott, Dallas, Texas",Loss,7.22,4
5/30/2017,CA-2017-145499,2,Robert Waldorf,Consumer,Angle-D Ring Binders,Office Supplies,Angle-D,Wilmington,North Carolina,South,6/1/2017,First Class,0.7,-3,-0.8,3,5,Binders,22.56,5,"Robert Waldorf, Wilmington, North Carolina",Loss,5,2
5/30/2017,CA-2017-145261,4,Adrian Hane,Home Office,Avery White Multi-Purpose Labels,Office Supplies,Avery,Salem,Oregon,West,6/11/2017,First Class,0.2,5,0.33,16,5,Labels,18.38,5,"Adrian Hane, Salem, Oregon",Low,5,12
5/30/2017,CA-2017-145261,2,Adrian Hane,Home Office,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Other,Salem,Oregon,West,6/11/2017,First Class,0.2,4,0.33,12,7.5,Paper,18.38,5,"Adrian Hane, Salem, Oregon",Low,7.5,12
5/30/2017,CA-2017-145548,3,Edward Becker,Corporate,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Boston,New York City,New York,East,6/4/2017,Standard Class,0,25,0.27,93,31,Art,10.09,5,"Edward Becker, New York City, New York",Low,31,5
5/30/2017,CA-2017-145492,12,Matt Connell,Corporate,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Other,Los Angeles,California,West,6/1/2017,Standard Class,0,11,0.29,39,3.25,Appliances,14.86,5,"Matt Connell, Los Angeles, California",Low,3.25,2
5/30/2017,CA-2017-145548,3,Edward Becker,Corporate,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Other,New York City,New York,East,6/4/2017,Standard Class,0.2,17,0.31,55,22.92,Binders,10.09,5,"Edward Becker, New York City, New York",Low,22.92,5
5/30/2017,CA-2017-145177,4,Paul Prost,Home Office,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,Eureka,Springfield,Ohio,East,6/1/2017,Standard Class,0.2,29,0.09,335,104.69,Appliances,7.88,5,"Paul Prost, Springfield, Ohio",High,104.69,2
